assetPath,assetSha256,byteCount,viewBox,preserveAspectRatio,primitiveCounts,staticXmlStatus,forbiddenNodes,observedFactHash
archive/assets/images/24_금당고_2학기_중간_고1_기출/q20-solution.svg,ea5ed227cd1057f0ec25fb43f33c430f0e53f323872d18f2fc89ac1497e16f32,6722,0 0 720 360,,"{""svg"":1,""circle"":5,""ellipse"":0,""line"":41,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":15,""g"":5,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,a3bfc3c39c650e30790a0eae0aeee91d985b9650920a1a70ffbb6840abc63520
archive/assets/images/24_매산고_1학기_기말_고1_기출/q04-solution.svg,929c5ae9793355c1c58fd28053e9d8bfaa07a3be79e00f8443d50c953bb3b6a1,4366,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,19963b7bc10ada64526181c1226afcab308303b466ee4d81c1b8e10b35b0efbd
archive/assets/images/24_매산고_1학기_기말_고1_기출/q12-solution.svg,48913de76c09bbac727c8d980154e13ccca415ed2de9ff6c7189b76585a74d3b,4327,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,9099321dac6cdc1e004c736dccf73cf8670b246cd53756124cd5f45466715131
archive/assets/images/24_매산고_1학기_기말_고1_기출/q20-solution.svg,401541f40f45a7419da547d9ff29c4eae9c0f42cb5c77a03aca5abdd56caa3fe,4363,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,a7d6f30acfd80b0b0d541d9828386a5bf6df6b6ce0ad1553671518bbbbfd681d
archive/assets/images/24_제일고_1학기_중간_고1_기출/q12-solution.svg,f041bf529b22576d32d7b3d702ec118809ce563e42a488e3c6c0eda6a0cc6eba,4309,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,8be90f93a862a6700b6fd565795ad098e032dde5bba14a665c90d1b14f54f7de
archive/assets/images/24_제일고_1학기_중간_고1_기출/q18-solution.svg,d69eba08c6f5c1b603977b4654e6301dddfdab828d01f92f4590df9d3454dd6e,5132,0 0 720 360,,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":32,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":11,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,1b222e12f4b28b84dfc1c04f0cc17a413ef95fccbf2f59c2560792afa11becab
archive/assets/images/25_금당고_2학기_중간_고1_기출/q10-solution.svg,032daf3dc110c1bbfd25357f8ad94bda7533422d215d65c910aaab56def5d255,3530,0 0 720 360,xMidYMid meet,"{""svg"":1,""circle"":5,""ellipse"":0,""line"":10,""polyline"":0,""polygon"":1,""path"":0,""rect"":3,""text"":16,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,a2a13971281b3fecff59d54796507e999e4ddd9d5b1df0fec9d5c9286cc3fe08
archive/assets/images/25_매산고_2학기_중간_고1_기출/q09-solution.svg,24c6f21ae84e9202a35b03e58464da7ab2b380dd3d910f9e1de2cc6e4756ac46,3029,0 0 720 360,,"{""svg"":1,""circle"":1,""ellipse"":0,""line"":16,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":7,""g"":1,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,3b18fc9f7f5258e58852055859d992c5eed55cb2ec023072a49048e4bdfbe20c
archive/assets/images/25_순천고_2학기_중간_고1_기출/q03-solution.svg,7d4774bc726d528cc13dc5d6b43903377f4672406753c7880b8664eb183028f1,3107,0 0 720 360,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":8,""polyline"":0,""polygon"":1,""path"":0,""rect"":3,""text"":13,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,b1ac349b4615a00b3d6202d8d5897b793dcd6901784c209244606b3443527e1a
archive/assets/images/25_순천여고_2학기_중간_고1_공통수학2/q08-solution.svg,2f28d2f6e33689fbfd1acb7749a68b659c8f864abaa9bba54a556d6333250e91,4917,0 0 720 360,,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":29,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":11,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,6785432d04a541e9901392741226ab68769ecc60e0bdb1d2afd9d573c1fec103
archive/assets/images/25_효천고_2학기_중간_고1_기출/q14-solution.svg,e8a8f0c2fe84a20ec06f6cf34a50b44dbd291dae7f8496e72b6bc600407411ad,3253,0 0 720 360,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":10,""polyline"":0,""polygon"":1,""path"":0,""rect"":3,""text"":14,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,646960e0a1056b3fcd3a195adb669a249be81e9ce9ca9588ddfe510435d029e9
archive/assets/images/25_효천고_2학기_중간_고1_기출/q21-solution.svg,f32a1f39556571ebcfaa8c04404a56cb767b9bf73b319b8c3c6bdacb70057ab7,2905,0 0 720 360,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":5,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":14,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,67ac8b8536a37a22f8ddaaf7a417db5d1911fc5d766aeddd0290cdfc71be3895
