assetPath,assetSha256,byteCount,viewBox,preserveAspectRatio,primitiveCounts,staticXmlStatus,forbiddenNodes,observedFactHash
archive/assets/images/23_금당고_2학기_중간_고1_기출/q07-solution.svg,cca786689870ad6cbda7a1fc5b9ba9808b6617cde5845f0e8c80971e24bd6b9e,11978,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":28,""polyline"":2,""polygon"":0,""path"":1,""rect"":3,""text"":10,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,f4ff9be63ed4793f250674530f998861970f1669d22627471e8c8c182b32d2ae
archive/assets/images/23_금당고_2학기_중간_고1_기출/q12-solution.svg,1f9faaee8c3e3a545fc3dc09b4b14f96b70e4d1f2878bcb8220055987378d777,4635,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":1,""ellipse"":0,""line"":29,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":9,""g"":1,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,3ec34ae89a6bae812d3d4f4d3feee1aa0436b6ca9186eacccacd57e42e6790ed
archive/assets/images/23_금당고_2학기_중간_고1_기출/q16-solution.svg,661513307d07f8af8978d5b602d41bd9d8ee03a74ae59bb7b33230d233018682,8092,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":21,""polyline"":1,""polygon"":0,""path"":1,""rect"":3,""text"":13,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,0398b7cd7fcb6b02a27f6ea81be0782bef5ca0f93a8bf02fb603cd3db36aed0b
archive/assets/images/23_금당고_2학기_중간_고1_기출/q18-solution.svg,f4f68973029dccb9f445205e350d4b04b7b33f39279ef58de19f9dc0dd257e15,5812,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":7,""ellipse"":0,""line"":27,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":17,""g"":7,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,5e6cd25b07d8c6278b145574dcc66285135b93f3d797cbb4cbd8363428f3aa70
archive/assets/images/23_매산여고_2학기_중간_고1_기출/q11-solution.svg,ad71d8794f00b67ff27d70870e03023bf3f74949f760eba355ae63968ac36b3b,4554,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":9,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,526059ac068665b377fed4d03436cf96c03dcbe40d9631b8b96f27d95d7d6ebc
archive/assets/images/23_매산여고_2학기_중간_고1_기출/q12-solution.svg,786b70da2505dbf167adfa99392e227ca4a4c4fb5c5d29dc7baae9a4359eec2e,7084,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":1,""ellipse"":0,""line"":17,""polyline"":1,""polygon"":0,""path"":1,""rect"":3,""text"":8,""g"":1,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,861f65cbcb837b4ca665a12c76a96b6e8db27a7499da178c65da6f0965524e89
archive/assets/images/23_매산여고_2학기_중간_고1_기출/q15-solution.svg,33780c04b11405cdd3d9169f22e1359f9e062c627445751331c86d9819a23ec9,5491,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":6,""ellipse"":0,""line"":22,""polyline"":0,""polygon"":2,""path"":1,""rect"":3,""text"":14,""g"":6,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,707974e4a69b495237feeea866c795c4fb6e9ed6a4d7ea40deb050f9aa9fd92c
archive/assets/images/23_매산여고_2학기_중간_고1_기출/q16-solution.svg,a6471b381a020f69596cb18511827aa91b50ad29d8a68573b6f922a101aa98ee,6572,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":7,""ellipse"":0,""line"":32,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":16,""g"":7,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,3f16ef794ad4691fa6c6c569495f5ac6dce5af9b494fc6d75694fd1b86d1cd98
archive/assets/images/23_매산여고_2학기_중간_고1_기출/q21-solution.svg,1b44895684007298d5c644e96ebe50b25b2faf5aeafc5a62d56662187d1916f2,6082,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":6,""ellipse"":0,""line"":27,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":14,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,49ff340529f9f56d62e5bba5507a685c58de636eeba6f5ec89a81d8e51bdead9
archive/assets/images/23_복성고_1학기_기말_고1_기출/q06-solution.svg,798c8cda86a51595d7f7b9a10e80eaaa79535292238a7463540d17f36b9eaaf3,6440,0 0 720 360,,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":47,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":11,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,7430e43c82768152e9105d226652071ccece2c405702bc372ada8d47ee416559
archive/assets/images/23_복성고_1학기_기말_고1_기출/q14-solution.svg,04c584a0dbb39fcb2be6e3cae603f7120abfa251e28c8e722c06f5f9e33efadd,5530,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":27,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":16,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,8e31a1dfc7cddc5a414da9e229a944d8822b0ccc19b92dd2b34e2be416cf56c1
archive/assets/images/23_복성고_1학기_기말_고1_기출/q15-solution.svg,6b2b40bccf15a79d36e570808d737544c1b7b3fe2e21cf1166dbe9ee0645a92a,4870,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":20,""polyline"":0,""polygon"":1,""path"":1,""rect"":3,""text"":15,""g"":4,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,5de558e9ad06a9dafa4383994faeff64309d72b98c2439728333daec213bdcb7
archive/assets/images/23_복성고_1학기_기말_고1_기출/q18-solution.svg,e6767759447379c9dc486fbe36700cb6feeabeace9e5a6e284c528bc24a68835,5559,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":6,""ellipse"":0,""line"":23,""polyline"":0,""polygon"":1,""path"":1,""rect"":3,""text"":14,""g"":6,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,b8296b0428ca49a33ae8ee680a90cc51e0d6c74725c4a01fcd26e92ed5d80fd4
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q03-solution.svg,9416ce603b86b045f67dcbc9d9151cbc57af46a7b321815a3930e7424c1c0dec,5087,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":24,""polyline"":0,""polygon"":1,""path"":1,""rect"":3,""text"":13,""g"":4,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,0dcd965213552233f38efc51632e464a5d784bc6c4fd7f19b3e5f860abbbcfea
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q19-solution.svg,5a47d3b8126344909ce85472727438e95252bfb8be8cf8823c2048b676c8a92d,4887,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":28,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":12,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,5d0d68aa2b001909d8749ad2573323ab3ccb27e7d0d64ad7024e9699897b8f2f
archive/assets/images/23_팔마고_2학기_중간_고1_기출/q03-solution.svg,ba8ac857dede06960c00dc4ab3c72ace2ea4f45d0426f0d7a429fcec18ea1cb6,4203,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":24,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":9,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,34665c6257a421242eed157a03b6bb93dfbcb68749ba5040bbd8b449e90f252c
archive/assets/images/23_팔마고_2학기_중간_고1_기출/q07-solution.svg,99b44ef13cc49205716e9cdb5781c153398d1dc26431024fafdd50abb3d2f4e9,8093,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":18,""polyline"":1,""polygon"":0,""path"":1,""rect"":3,""text"":13,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,08103889c37f64bde1411a4475805e6bc13bfb806ff740726e992f6fa4dd786b
archive/assets/images/23_팔마고_2학기_중간_고1_기출/q13-solution.svg,2b824f4888fd0db240ad5298aef3f6f508c86ee5751a76c93a73f3a4d7e6df2e,5087,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":24,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":13,""g"":4,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,832e2a8642b6f18c320017642e05938a2b6a6eb750a7a75ae6c921c12113e727
archive/assets/images/23_팔마고_2학기_중간_고1_기출/q20-solution.svg,a179f82c9d071e383f971770d9d8c103fae3a66f1f81aa05e3954169ba948f13,5331,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":5,""ellipse"":0,""line"":28,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":12,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,80a90aad42144d0a721ede2c15a5daaae41c4e36a90b68479467fe8462eb87fe
archive/assets/images/24_금당고_2학기_중간_고1_기출/q01-solution.svg,06410628ce3a85e805efa96afd7e5ec9d631193c1adb346bae74489b660cd8ae,4097,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":21,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":9,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,402bbe8d257e826bab11532b33b6ea3781405faed45dd1b6e18d091cbc61deae
archive/assets/images/24_금당고_2학기_중간_고1_기출/q09-solution.svg,07810df41a2f709d0ce2fc9ed85da5eeb515a7b05fb29bb961eb43f34b621bfe,5125,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":12,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,b5e40d82f99e6aa24503ed47ebca83d981ea01dcb877bbbeee8db89007ea1398
archive/assets/images/24_금당고_2학기_중간_고1_기출/q15-solution.svg,0d7fe6eea70b575ef0cd0d4a720701e3ba4375186c467f48c97d95213917ef79,6084,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":6,""ellipse"":0,""line"":24,""polyline"":0,""polygon"":2,""path"":1,""rect"":3,""text"":14,""g"":6,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,efced968407dc6422303bc94f5bad158e00852a6108c39cd7a293c5be6bc4f3c
archive/assets/images/24_매산고_1학기_기말_고1_기출/q10-solution.svg,48e74a841877c7d13098a0330befa71b614f00a9378eefc4051b3ea40466f375,10422,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":1,""ellipse"":0,""line"":15,""polyline"":2,""polygon"":0,""path"":1,""rect"":3,""text"":9,""g"":1,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,42b8b9270082d7847b2b985cf5697691e8e5cf122774f3abf134229294a9d007
archive/assets/images/24_매산고_1학기_기말_고1_기출/q16-solution.svg,eb6a9989b28b8e953f77f99c93c7b58131f2f69ebcccaa73c5d6d13426b91333,5157,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":30,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":11,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,8796ecbd2a65548e0d3280a82b6266bff9eb8a76f0d6dbca61f2f3b3a4ab70be
archive/assets/images/24_매산고_1학기_기말_고1_기출/q18-solution.svg,c7c8eab37711df59cb6553f42f087a156edd0c34f49c7a571dd4351321a52544,6056,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":6,""ellipse"":0,""line"":30,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":12,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,55f3fe005dfb2838347f9c2bc4d0b92c29a0a5f5ef907cc2fcedcc880955c6f4
archive/assets/images/24_매산고_1학기_기말_고1_기출/q19-solution.svg,dc7f7a76e84a88b8cd82b6e7bad98fb39d3cead31b23f650542a0e31a8108747,5120,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":6,""ellipse"":0,""line"":24,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":12,""g"":4,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,4821ea762197356d78d388427061645b461c327c51b0254dd4003889384f8379
archive/assets/images/24_제일고_1학기_기말_고1_기출/q11-solution.svg,6ec4c3a34f58733a2438c554a67357c722ebc7278d2847f8bd26b3cdff3143d5,4300,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":25,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":9,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,8b3f6aee7ee8907970849e993e48abb3e48d63a8a25e24896b161a432cf94cce
archive/assets/images/24_제일고_1학기_기말_고1_기출/q16-solution.svg,9496f67001ce2c657dcf866c7fcad74525c26732375f1c17cf37651e6fb163d7,5124,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":6,""ellipse"":0,""line"":21,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":13,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,17cdbfd776feb33c85cc39f74d719a32252cd5615f234207e7847afdf776b808
archive/assets/images/24_제일고_1학기_기말_고1_기출/q18-solution.svg,e3a6fb84f1f9006c7e2344324d4092976e53f66c380bf322f6b817d4fc40b343,5663,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":6,""ellipse"":0,""line"":24,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":17,""g"":6,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,068658b1fb86a44dd2a32712fc9dcef410551a442a8e7f7f1beba6d63e400519
archive/assets/images/25_금당고_2학기_중간_고1_기출/q05-solution.svg,4b340dc5e17bb2584b29b932a21378121a08777744046ce6b64ed6a277e50c09,5149,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":27,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":10,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,91c2847fda8422f068370182593b03a4291b545d25d26a5ca4e9cae749ad1786
archive/assets/images/25_금당고_2학기_중간_고1_기출/q06-solution.svg,32da26e6eaf4edbcb1527cdddb155453cc1e62b573de834561553dc6d1b9a0a9,5839,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":32,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":13,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,7225c96315fa6f84ff9d6ad0950bcc8bdb8e532cec0a2ece5e9bc9c41dfaba37
archive/assets/images/25_금당고_2학기_중간_고1_기출/q13-solution.svg,8526fdfcb14d55e06aaaf431e35f36321f38701e00df9cbc30178cfa718d9989,4931,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":23,""polyline"":0,""polygon"":1,""path"":1,""rect"":3,""text"":13,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,49e001065085fb7a09ff89a36de0c2199f77f2ad1ea6370711d4cba68bfe168c
archive/assets/images/25_금당고_2학기_중간_고1_기출/q15-solution.svg,5887e28cb6f92b310de2716a9e09620e3f86fb0c0dbb231aa31cfc55da8b9520,6762,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":5,""ellipse"":0,""line"":33,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":16,""g"":4,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,3196510d288ab7327d71bd111e870aa14c492fa92e1e564ef5c22e50a9a7ccd4
archive/assets/images/25_금당고_2학기_중간_고1_기출/q20-solution.svg,2407b6abd950365f0685ce202534b6021ce7899725703df6bd8dbc713e364d3e,4994,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":11,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,dd893dd94efd30e47b21094d0b0fd67231848da6c896b62c4ff0bf55003296bb
archive/assets/images/25_금당고_2학기_중간_고1_기출/q22-solution.svg,fb41989f2735ff87561925c8517de07836764f3dbcf4e955f06daa0352862f1a,12727,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":31,""polyline"":2,""polygon"":0,""path"":1,""rect"":3,""text"":13,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,9c1361988a2760b19577278e86bfdaca357d6d34728e336da3cbe59e1060d555
archive/assets/images/25_매산고_2학기_중간_고1_기출/q04-solution.svg,37ddf8e0c32d470afd0b244256b730dbc4c02d8df6a97e8bb8aac3dbbb4489ca,4468,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":25,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":10,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,7dc76393766c6490d96c4085b94e24542a5e7053163f473f463705e6f70cee9f
archive/assets/images/25_매산고_2학기_중간_고1_기출/q08-solution.svg,4dbd868dd50ecd893975978f702ab59fdbf3f829e134f9532cf9e142e3a4d10a,4554,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":25,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":10,""g"":1,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,1c6d6444d8ec2522cc0204a48fbc8642d17317b14a9e6015b28152e15a20a488
archive/assets/images/25_매산고_2학기_중간_고1_기출/q12-solution.svg,a8b87ad391791e069b9b9392043be767d49f9fbeaad930addc1ba5d4cbbad2a2,5103,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":30,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":12,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,bc47f0089127037140153047d54ccba72deb5528ce8e5fe27be52617e5c0db49
archive/assets/images/25_순천고_2학기_중간_고1_기출/q08-solution.svg,8f2aac5ee95169152c73c54a17df911ea07398d315e7de007e162bf5eee3d570,5480,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":27,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":14,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,9046ac1e94c370db62b23a0acecd1e51e8738a0b3e29e9dbf1edfb485faadd3a
archive/assets/images/25_순천고_2학기_중간_고1_기출/q15-solution.svg,6a01e4158ac46850cc169f45644ca1c5dc7141900aeca495ad13dea52ec6590a,4976,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":25,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":12,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,a9f76f98551dd28009ddaa19dfc034023956b206eb9e6e81b18d8d5f1d535dec
archive/assets/images/25_순천여고_2학기_중간_고1_공통수학2/q06-solution.svg,99fb86a0c919a3753f7dead6c89ae50a4d9de95e3299526433db230a699487f7,4947,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":13,""g"":4,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,7f954bef32da9fe1548b62d6cf47a1b629935b4cd900c125ee90a6132584ae52
archive/assets/images/25_순천여고_2학기_중간_고1_공통수학2/q07-solution.svg,318150db02c9f74a4d47e048f251cb35c448adf908d85bdbfa6b421be3e75186,6507,0 0 720 360,,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":48,""polyline"":0,""polygon"":0,""path"":2,""rect"":2,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,1d2876722c73cb28e5b8930fb62ec9014446c135e4ca1986baa593aa70805f91
archive/assets/images/25_순천여고_2학기_중간_고1_공통수학2/q15-solution.svg,bef45dee58c75f5da24b3bcf02b6e66a9f98e948e693384e2bde30270e53d623,5890,0 0 720 360,,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":15,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,4b58ba153afd2882631b062b699aa5119a75d5b44cedddc7cbe369cb78360ab2
archive/assets/images/25_순천여고_2학기_중간_고1_공통수학2/q18-solution.svg,5d9206474a767cff9093c762d95f238ce6dd7eab17dda73e50eb4c96cabac5e4,4751,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":12,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,13a5154e0bf4368b83274f04519f4b926c1207418cc58128920d4599f30923f4
archive/assets/images/25_제일고_2학기_기말_고1_기출/q02-solution.svg,2ca8c3a3ed30716418df5b98a05d137dd3a7cb9fce915fdd4275c58365669562,5739,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":30,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":12,""g"":4,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,33875f6325adccceb4b9d97b76751edf89a96ef8907bedc578dcd7b6bfee4452
archive/assets/images/25_제일고_2학기_기말_고1_기출/q06-solution.svg,2614301a60272caabbac43adae961f5e6dcdd83ab3819a8e01c6866b3779a731,4924,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":23,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":13,""g"":4,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,6ad59ff1e21fc712ed53df7402e7ac328a2f32b1ae217198d3a701e80965715b
archive/assets/images/25_제일고_2학기_중간_고1_기출/q18-solution.svg,ec142aa26f5c333c284553b22f0ae66b63ca5064aac5364196e860ab8482c1cf,7345,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":9,""ellipse"":0,""line"":27,""polyline"":0,""polygon"":2,""path"":1,""rect"":3,""text"":19,""g"":9,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,fd792d7a253901fa81fb24b2905f7fb37f08328316e376b004e1bb39387c67e8
archive/assets/images/25_효천고_2학기_중간_고1_기출/q12-solution.svg,97f50d5f79ba9fbefa5988bff8da49a98b9a037da137b8a0100172e971a95d61,11578,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":27,""polyline"":2,""polygon"":0,""path"":1,""rect"":3,""text"":10,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,9fe40c20e7f41cc1064ef5d9abd0d60cdd7ea48d23e41ef6e1bc33ce811c19ad
archive/assets/images/25_효천고_2학기_중간_고1_기출/q13-solution.svg,7da40fdcb471109a91dec56341bb207c96c87a23b31b53e6ac1b704e989d7a30,8911,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":9,""ellipse"":0,""line"":39,""polyline"":0,""polygon"":2,""path"":1,""rect"":3,""text"":22,""g"":9,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,4f5f48bd22e6815d1ddae7c7b4e6ae1ac6b4dec67f07bd0ec2fe7361590ca244
archive/assets/images/25_효천고_2학기_중간_고1_기출/q17-solution.svg,b0c7e00130a0213f97cf9865cff041ecc9439eab8a3a344b94eaf5f8592d0269,5097,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":31,""polyline"":0,""polygon"":0,""path"":1,""rect"":3,""text"":11,""g"":1,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,4700fe669411456da594a94034d76c5d47177c674bdea7c8fca358cf789f0e3d
archive/assets/images/25_효천고_2학기_중간_고1_기출/q18-solution.svg,e662ed693411c6149f6f7256f5eb7d7467de3b217c6f840fc7a1a47dd30eae45,7620,0 0 940 480,xMidYMid meet,"{""svg"":1,""circle"":10,""ellipse"":0,""line"":28,""polyline"":0,""polygon"":1,""path"":1,""rect"":3,""text"":20,""g"":10,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,ac56273e1c71c5e49a66e7ffa6877c0e1191c2adf8bf7e3093242c62f92ce93f
